nnz,mat_size,std_row,N,CUDA_cores,bandwidth,L2_cache,tag
726674,22530610404,0.639641,32,5120,900,6144,0
726674,22530610404,0.639641,64,5120,900,6144,0
726674,22530610404,0.639641,128,5120,900,6144,0
4623152,2.51E+12,2.307651,1,5120,900,6144,4
4623152,2.51E+12,2.307651,2,5120,900,6144,0
4623152,2.51E+12,2.307651,4,5120,900,6144,0
4623152,2.51E+12,2.307651,8,5120,900,6144,0
4623152,2.51E+12,2.307651,16,5120,900,6144,0
4623152,2.51E+12,2.307651,32,5120,900,6144,0
4623152,2.51E+12,2.307651,64,5120,900,6144,0
4623152,2.51E+12,2.307651,128,5120,900,6144,0
114671,139004100,14.592673,1,5120,900,6144,7
114671,139004100,14.592673,2,5120,900,6144,3
114671,139004100,14.592673,4,5120,900,6144,3
114671,139004100,14.592673,8,5120,900,6144,2
114671,139004100,14.592673,16,5120,900,6144,2
114671,139004100,14.592673,32,5120,900,6144,0
114671,139004100,14.592673,64,5120,900,6144,2
114671,139004100,14.592673,128,5120,900,6144,2
114671,139004100,14.593002,1,5120,900,6144,3
114671,139004100,14.593002,2,5120,900,6144,3
114671,139004100,14.593002,4,5120,900,6144,3
114671,139004100,14.593002,8,5120,900,6144,2
114671,139004100,14.593002,16,5120,900,6144,2
114671,139004100,14.593002,32,5120,900,6144,0
114671,139004100,14.593002,64,5120,900,6144,2
114671,139004100,14.593002,128,5120,900,6144,2
157990,217857600,17.391729,1,5120,900,6144,3
157990,217857600,17.391729,2,5120,900,6144,3
157990,217857600,17.391729,4,5120,900,6144,3
157990,217857600,17.391729,8,5120,900,6144,2
157990,217857600,17.391729,16,5120,900,6144,2
157990,217857600,17.391729,32,5120,900,6144,0
157990,217857600,17.391729,64,5120,900,6144,2
157990,217857600,17.391729,128,5120,900,6144,2
203316,314352900,19.303693,1,5120,900,6144,3
203316,314352900,19.303693,2,5120,900,6144,3
203316,314352900,19.303693,4,5120,900,6144,3
203316,314352900,19.303693,8,5120,900,6144,2
203316,314352900,19.303693,16,5120,900,6144,2
203316,314352900,19.303693,32,5120,900,6144,0
203316,314352900,19.303693,64,5120,900,6144,2
203316,314352900,19.303693,128,5120,900,6144,2
203316,314352900,19.303568,1,5120,900,6144,7
203316,314352900,19.303568,2,5120,900,6144,3
203316,314352900,19.303568,4,5120,900,6144,3
203316,314352900,19.303568,8,5120,900,6144,2
203316,314352900,19.303568,16,5120,900,6144,2
203316,314352900,19.303568,32,5120,900,6144,0
203316,314352900,19.303568,64,5120,900,6144,2
203316,314352900,19.303568,128,5120,900,6144,2
293976,560268900,21.4136,1,5120,900,6144,3
293976,560268900,21.4136,2,5120,900,6144,3
293976,560268900,21.4136,4,5120,900,6144,3
293976,560268900,21.4136,8,5120,900,6144,2
293976,560268900,21.4136,16,5120,900,6144,0
293976,560268900,21.4136,32,5120,900,6144,0
293976,560268900,21.4136,64,5120,900,6144,2
293976,560268900,21.4136,128,5120,900,6144,2
293976,560268900,21.414705,1,5120,900,6144,7
293976,560268900,21.414705,2,5120,900,6144,3
293976,560268900,21.414705,4,5120,900,6144,3
293976,560268900,21.414705,8,5120,900,6144,2
293976,560268900,21.414705,16,5120,900,6144,0
293976,560268900,21.414705,32,5120,900,6144,0
293976,560268900,21.414705,64,5120,900,6144,2
293976,560268900,21.414705,128,5120,900,6144,2
384636,876752100,22.563581,1,5120,900,6144,3
384636,876752100,22.563581,2,5120,900,6144,3
384636,876752100,22.563581,4,5120,900,6144,3
384636,876752100,22.563581,8,5120,900,6144,2
384636,876752100,22.563581,16,5120,900,6144,2
384636,876752100,22.563581,32,5120,900,6144,0
384636,876752100,22.563581,64,5120,900,6144,2
384636,876752100,22.563581,128,5120,900,6144,2
384636,876752100,22.565432,1,5120,900,6144,3
384636,876752100,22.565432,2,5120,900,6144,3
384636,876752100,22.565432,4,5120,900,6144,3
384636,876752100,22.565432,8,5120,900,6144,2
384636,876752100,22.565432,16,5120,900,6144,2
384636,876752100,22.565432,32,5120,900,6144,0
384636,876752100,22.565432,64,5120,900,6144,2
384636,876752100,22.565432,128,5120,900,6144,2
475296,1263802500,23.290064,1,5120,900,6144,3
475296,1263802500,23.290064,2,5120,900,6144,3
475296,1263802500,23.290064,4,5120,900,6144,3
475296,1263802500,23.290064,8,5120,900,6144,0
475296,1263802500,23.290064,16,5120,900,6144,2
475296,1263802500,23.290064,32,5120,900,6144,0
475296,1263802500,23.290064,64,5120,900,6144,2
475296,1263802500,23.290064,128,5120,900,6144,2
475296,1263802500,23.291265,1,5120,900,6144,3
475296,1263802500,23.291265,2,5120,900,6144,3
475296,1263802500,23.291265,4,5120,900,6144,3
475296,1263802500,23.291265,8,5120,900,6144,0
475296,1263802500,23.291265,16,5120,900,6144,0
475296,1263802500,23.291265,32,5120,900,6144,0
475296,1263802500,23.291265,64,5120,900,6144,2
475296,1263802500,23.291265,128,5120,900,6144,2
565956,1721420100,23.791265,1,5120,900,6144,3
565956,1721420100,23.791265,2,5120,900,6144,3
565956,1721420100,23.791265,4,5120,900,6144,3
565956,1721420100,23.791265,8,5120,900,6144,3
565956,1721420100,23.791265,16,5120,900,6144,2
565956,1721420100,23.791265,32,5120,900,6144,0
565956,1721420100,23.791265,64,5120,900,6144,2
565956,1721420100,23.791265,128,5120,900,6144,2
565956,1721420100,23.793106,1,5120,900,6144,3
565956,1721420100,23.793106,2,5120,900,6144,1
565956,1721420100,23.793106,4,5120,900,6144,3
565956,1721420100,23.793106,8,5120,900,6144,3
565956,1721420100,23.793106,16,5120,900,6144,0
565956,1721420100,23.793106,32,5120,900,6144,0
565956,1721420100,23.793106,64,5120,900,6144,2
565956,1721420100,23.793106,128,5120,900,6144,2
656616,2249604900,24.158119,1,5120,900,6144,3
656616,2249604900,24.158119,2,5120,900,6144,3
656616,2249604900,24.158119,4,5120,900,6144,3
656616,2249604900,24.158119,8,5120,900,6144,3
656616,2249604900,24.158119,16,5120,900,6144,2
656616,2249604900,24.158119,32,5120,900,6144,0
656616,2249604900,24.158119,64,5120,900,6144,2
656616,2249604900,24.158119,128,5120,900,6144,2
656616,2249604900,24.157906,1,5120,900,6144,1
656616,2249604900,24.157906,2,5120,900,6144,3
656616,2249604900,24.157906,4,5120,900,6144,3
656616,2249604900,24.157906,8,5120,900,6144,3
656616,2249604900,24.157906,16,5120,900,6144,0
656616,2249604900,24.157906,32,5120,900,6144,0
656616,2249604900,24.157906,64,5120,900,6144,2
656616,2249604900,24.157906,128,5120,900,6144,2
747276,2848356900,24.438342,1,5120,900,6144,7
747276,2848356900,24.438342,2,5120,900,6144,3
747276,2848356900,24.438342,4,5120,900,6144,3
747276,2848356900,24.438342,8,5120,900,6144,3
747276,2848356900,24.438342,16,5120,900,6144,0
747276,2848356900,24.438342,32,5120,900,6144,0
747276,2848356900,24.438342,64,5120,900,6144,2
747276,2848356900,24.438342,128,5120,900,6144,2
747276,2848356900,24.440409,1,5120,900,6144,7
747276,2848356900,24.440409,2,5120,900,6144,3
747276,2848356900,24.440409,4,5120,900,6144,3
747276,2848356900,24.440409,8,5120,900,6144,3
747276,2848356900,24.440409,16,5120,900,6144,0
747276,2848356900,24.440409,32,5120,900,6144,0
747276,2848356900,24.440409,64,5120,900,6144,2
747276,2848356900,24.440409,128,5120,900,6144,2
837936,3517676100,24.659416,1,5120,900,6144,3
837936,3517676100,24.659416,2,5120,900,6144,3
837936,3517676100,24.659416,4,5120,900,6144,3
837936,3517676100,24.659416,8,5120,900,6144,3
837936,3517676100,24.659416,16,5120,900,6144,2
837936,3517676100,24.659416,32,5120,900,6144,0
837936,3517676100,24.659416,64,5120,900,6144,2
837936,3517676100,24.659416,128,5120,900,6144,2
837936,3517676100,24.661814,1,5120,900,6144,3
837936,3517676100,24.661814,2,5120,900,6144,3
837936,3517676100,24.661814,4,5120,900,6144,3
837936,3517676100,24.661814,8,5120,900,6144,3
837936,3517676100,24.661814,16,5120,900,6144,0
837936,3517676100,24.661814,32,5120,900,6144,0
837936,3517676100,24.661814,64,5120,900,6144,2
837936,3517676100,24.661814,128,5120,900,6144,2
6115633,12787312561,82.377077,1,5120,900,6144,5
6115633,12787312561,82.377077,2,5120,900,6144,1
6115633,12787312561,82.377077,4,5120,900,6144,1
6115633,12787312561,82.377077,8,5120,900,6144,0
6115633,12787312561,82.377077,16,5120,900,6144,0
6115633,12787312561,82.377077,32,5120,900,6144,0
6115633,12787312561,82.377077,64,5120,900,6144,0
6115633,12787312561,82.377077,128,5120,900,6144,0
8884839,17721733129,103.182477,1,5120,900,6144,1
8884839,17721733129,103.182477,2,5120,900,6144,1
8884839,17721733129,103.182477,4,5120,900,6144,1
8884839,17721733129,103.182477,8,5120,900,6144,1
8884839,17721733129,103.182477,16,5120,900,6144,0
8884839,17721733129,103.182477,32,5120,900,6144,0
8884839,17721733129,103.182477,64,5120,900,6144,0
8884839,17721733129,103.182477,128,5120,900,6144,0
1418056,84731059396,2.963051,1,5120,900,6144,3
1418056,84731059396,2.963051,2,5120,900,6144,3
1418056,84731059396,2.963051,4,5120,900,6144,3
1418056,84731059396,2.963051,8,5120,900,6144,2
1418056,84731059396,2.963051,16,5120,900,6144,0
1418056,84731059396,2.963051,32,5120,900,6144,0
1418056,84731059396,2.963051,64,5120,900,6144,0
1418056,84731059396,2.963051,128,5120,900,6144,0
5970947,3763699801,224.659823,1,5120,900,6144,5
5970947,3763699801,224.659823,2,5120,900,6144,1
5970947,3763699801,224.659823,4,5120,900,6144,1
5970947,3763699801,224.659823,8,5120,900,6144,1
5970947,3763699801,224.659823,16,5120,900,6144,1
5970947,3763699801,224.659823,32,5120,900,6144,0
5970947,3763699801,224.659823,64,5120,900,6144,2
5970947,3763699801,224.659823,128,5120,900,6144,0
18488476,71875465216,105.387553,1,5120,900,6144,5
18488476,71875465216,105.387553,2,5120,900,6144,1
18488476,71875465216,105.387553,4,5120,900,6144,1
18488476,71875465216,105.387553,8,5120,900,6144,0
18488476,71875465216,105.387553,16,5120,900,6144,0
18488476,71875465216,105.387553,32,5120,900,6144,0
18488476,71875465216,105.387553,64,5120,900,6144,0
18488476,71875465216,105.387553,128,5120,900,6144,0
3381809,3763699801,134.600575,1,5120,900,6144,5
3381809,3763699801,134.600575,2,5120,900,6144,1
3381809,3763699801,134.600575,4,5120,900,6144,1
3381809,3763699801,134.600575,8,5120,900,6144,1
3381809,3763699801,134.600575,16,5120,900,6144,1
3381809,3763699801,134.600575,32,5120,900,6144,0
3381809,3763699801,134.600575,64,5120,900,6144,2
3381809,3763699801,134.600575,128,5120,900,6144,0
390607,183196225,10.819591,1,5120,900,6144,3
390607,183196225,10.819591,2,5120,900,6144,3
390607,183196225,10.819591,4,5120,900,6144,0
390607,183196225,10.819591,8,5120,900,6144,0
390607,183196225,10.819591,16,5120,900,6144,0
390607,183196225,10.819591,32,5120,900,6144,0
390607,183196225,10.819591,64,5120,900,6144,0
390607,183196225,10.819591,128,5120,900,6144,0
1703365,4477884889,3.514236,1,5120,900,6144,5
1703365,4477884889,3.514236,2,5120,900,6144,1
1703365,4477884889,3.514236,4,5120,900,6144,0
1703365,4477884889,3.514236,8,5120,900,6144,0
1703365,4477884889,3.514236,16,5120,900,6144,0
1703365,4477884889,3.514236,32,5120,900,6144,0
1703365,4477884889,3.514236,64,5120,900,6144,0
1703365,4477884889,3.514236,128,5120,900,6144,0
7892195,12765610225,90.150798,1,5120,900,6144,1
7892195,12765610225,90.150798,2,5120,900,6144,1
7892195,12765610225,90.150798,4,5120,900,6144,1
7892195,12765610225,90.150798,8,5120,900,6144,1
7892195,12765610225,90.150798,16,5120,900,6144,0
7892195,12765610225,90.150798,32,5120,900,6144,0
7892195,12765610225,90.150798,64,5120,900,6144,0
7892195,12765610225,90.150798,128,5120,900,6144,0
8451395,12765610225,94.54017,1,5120,900,6144,5
8451395,12765610225,94.54017,2,5120,900,6144,1
8451395,12765610225,94.54017,4,5120,900,6144,1
8451395,12765610225,94.54017,8,5120,900,6144,1
8451395,12765610225,94.54017,16,5120,900,6144,0
8451395,12765610225,94.54017,32,5120,900,6144,0
8451395,12765610225,94.54017,64,5120,900,6144,0
8451395,12765610225,94.54017,128,5120,900,6144,0
9080404,23637832516,15.409499,1,5120,900,6144,5
9080404,23637832516,15.409499,2,5120,900,6144,1
9080404,23637832516,15.409499,4,5120,900,6144,1
9080404,23637832516,15.409499,8,5120,900,6144,0
9080404,23637832516,15.409499,16,5120,900,6144,0
9080404,23637832516,15.409499,32,5120,900,6144,0
9080404,23637832516,15.409499,64,5120,900,6144,0
9080404,23637832516,15.409499,128,5120,900,6144,0
32297325,2.07E+12,22.304119,1,5120,900,6144,5
32297325,2.07E+12,22.304119,2,5120,900,6144,1
32297325,2.07E+12,22.304119,4,5120,900,6144,1
32297325,2.07E+12,22.304119,8,5120,900,6144,0
32297325,2.07E+12,22.304119,16,5120,900,6144,0
32297325,2.07E+12,22.304119,32,5120,900,6144,0
32297325,2.07E+12,22.304119,64,5120,900,6144,0
32297325,2.07E+12,22.304119,128,5120,900,6144,0
1831183,8101067625,2.595975,1,5120,900,6144,7
1831183,8101067625,2.595975,2,5120,900,6144,3
1831183,8101067625,2.595975,4,5120,900,6144,0
1831183,8101067625,2.595975,8,5120,900,6144,0
1831183,8101067625,2.595975,16,5120,900,6144,0
1831183,8101067625,2.595975,32,5120,900,6144,0
1831183,8101067625,2.595975,64,5120,900,6144,0
1831183,8101067625,2.595975,128,5120,900,6144,0
6080381,78877228875,2.370963,1,5120,900,6144,3
6080381,78877228875,2.370963,2,5120,900,6144,3
6080381,78877228875,2.370963,4,5120,900,6144,0
6080381,78877228875,2.370963,8,5120,900,6144,0
6080381,78877228875,2.370963,16,5120,900,6144,0
6080381,78877228875,2.370963,32,5120,900,6144,0
6080381,78877228875,2.370963,64,5120,900,6144,0
6080381,78877228875,2.370963,128,5120,900,6144,0
14488881,4.40E+11,2.105097,1,5120,900,6144,7
14488881,4.40E+11,2.105097,2,5120,900,6144,3
14488881,4.40E+11,2.105097,4,5120,900,6144,3
14488881,4.40E+11,2.105097,8,5120,900,6144,3
14488881,4.40E+11,2.105097,16,5120,900,6144,0
14488881,4.40E+11,2.105097,32,5120,900,6144,0
14488881,4.40E+11,2.105097,64,5120,900,6144,0
14488881,4.40E+11,2.105097,128,5120,900,6144,0
25978098,1.48E+12,1.977632,1,5120,900,6144,7
25978098,1.48E+12,1.977632,2,5120,900,6144,3
25978098,1.48E+12,1.977632,4,5120,900,6144,3
25978098,1.48E+12,1.977632,8,5120,900,6144,3
25978098,1.48E+12,1.977632,16,5120,900,6144,3
25978098,1.48E+12,1.977632,32,5120,900,6144,0
25978098,1.48E+12,1.977632,64,5120,900,6144,0
25978098,1.48E+12,1.977632,128,5120,900,6144,0
35590540,3.03E+12,2.154953,1,5120,900,6144,7
35590540,3.03E+12,2.154953,2,5120,900,6144,3
35590540,3.03E+12,2.154953,4,5120,900,6144,3
35590540,3.03E+12,2.154953,8,5120,900,6144,3
35590540,3.03E+12,2.154953,16,5120,900,6144,3
35590540,3.03E+12,2.154953,32,5120,900,6144,0
35590540,3.03E+12,2.154953,64,5120,900,6144,0
35590540,3.03E+12,2.154953,128,5120,900,6144,0
37322725,3.74E+12,2.856654,1,5120,900,6144,3
37322725,3.74E+12,2.856654,2,5120,900,6144,3
37322725,3.74E+12,2.856654,4,5120,900,6144,3
37322725,3.74E+12,2.856654,8,5120,900,6144,3
37322725,3.74E+12,2.856654,16,5120,900,6144,0
37322725,3.74E+12,2.856654,32,5120,900,6144,0
37322725,3.74E+12,2.856654,64,5120,900,6144,0
37322725,3.74E+12,2.856654,128,5120,900,6144,0
29893084,2.75E+12,4.138269,1,5120,900,6144,7
29893084,2.75E+12,4.138269,2,5120,900,6144,3
29893084,2.75E+12,4.138269,4,5120,900,6144,3
29893084,2.75E+12,4.138269,8,5120,900,6144,3
29893084,2.75E+12,4.138269,16,5120,900,6144,0
29893084,2.75E+12,4.138269,32,5120,900,6144,0
29893084,2.75E+12,4.138269,64,5120,900,6144,0
29893084,2.75E+12,4.138269,128,5120,900,6144,0
18174775,1.18E+12,6.067971,1,5120,900,6144,3
18174775,1.18E+12,6.067971,2,5120,900,6144,3
18174775,1.18E+12,6.067971,4,5120,900,6144,3
18174775,1.18E+12,6.067971,8,5120,900,6144,3
18174775,1.18E+12,6.067971,16,5120,900,6144,3
18174775,1.18E+12,6.067971,32,5120,900,6144,0
18174775,1.18E+12,6.067971,64,5120,900,6144,0
18174775,1.18E+12,6.067971,128,5120,900,6144,0
8251000,2.88E+11,9.011266,1,5120,900,6144,7
8251000,2.88E+11,9.011266,2,5120,900,6144,3
8251000,2.88E+11,9.011266,4,5120,900,6144,3
8251000,2.88E+11,9.011266,8,5120,900,6144,3
8251000,2.88E+11,9.011266,16,5120,900,6144,0
8251000,2.88E+11,9.011266,32,5120,900,6144,0
8251000,2.88E+11,9.011266,64,5120,900,6144,0
8251000,2.88E+11,9.011266,128,5120,900,6144,0
2695430,36710384922,13.538567,1,5120,900,6144,7
2695430,36710384922,13.538567,2,5120,900,6144,3
2695430,36710384922,13.538567,4,5120,900,6144,1
2695430,36710384922,13.538567,8,5120,900,6144,3
2695430,36710384922,13.538567,16,5120,900,6144,0
2695430,36710384922,13.538567,32,5120,900,6144,0
2695430,36710384922,13.538567,64,5120,900,6144,0
2695430,36710384922,13.538567,128,5120,900,6144,0
593892,2213907996,20.192329,1,5120,900,6144,1
593892,2213907996,20.192329,2,5120,900,6144,1
593892,2213907996,20.192329,4,5120,900,6144,3
593892,2213907996,20.192329,8,5120,900,6144,3
593892,2213907996,20.192329,16,5120,900,6144,3
593892,2213907996,20.192329,32,5120,900,6144,2
593892,2213907996,20.192329,64,5120,900,6144,2
593892,2213907996,20.192329,128,5120,900,6144,2
117954,348666246,0.024697,1,5120,900,6144,4
117954,348666246,0.024697,2,5120,900,6144,0
117954,348666246,0.024697,4,5120,900,6144,0
117954,348666246,0.024697,8,5120,900,6144,0
117954,348666246,0.024697,16,5120,900,6144,0
117954,348666246,0.024697,32,5120,900,6144,0
117954,348666246,0.024697,64,5120,900,6144,0
117954,348666246,0.024697,128,5120,900,6144,0
8156517,5.98E+13,1.151932,1,5120,900,6144,0
8156517,5.98E+13,1.151932,2,5120,900,6144,0
8156517,5.98E+13,1.151932,4,5120,900,6144,0
8156517,5.98E+13,1.151932,8,5120,900,6144,0
8156517,5.98E+13,1.151932,16,5120,900,6144,0
8156517,5.98E+13,1.151932,32,5120,900,6144,2
8156517,5.98E+13,1.151932,64,5120,900,6144,0
8156517,5.98E+13,1.151932,128,5120,900,6144,0
512084,2397277444,2.328823,1,5120,900,6144,4
512084,2397277444,2.328823,2,5120,900,6144,0
512084,2397277444,2.328823,4,5120,900,6144,0
512084,2397277444,2.328823,8,5120,900,6144,0
512084,2397277444,2.328823,16,5120,900,6144,0
512084,2397277444,2.328823,32,5120,900,6144,0
512084,2397277444,2.328823,64,5120,900,6144,0
512084,2397277444,2.328823,128,5120,900,6144,0
11174185,3.47E+11,20.668633,1,5120,900,6144,5
11174185,3.47E+11,20.668633,2,5120,900,6144,1
11174185,3.47E+11,20.668633,4,5120,900,6144,1
11174185,3.47E+11,20.668633,8,5120,900,6144,0
11174185,3.47E+11,20.668633,16,5120,900,6144,0
11174185,3.47E+11,20.668633,32,5120,900,6144,0
11174185,3.47E+11,20.668633,64,5120,900,6144,0
11174185,3.47E+11,20.668633,128,5120,900,6144,0
2164210,1011367204,360.302936,1,5120,900,6144,7
2164210,1011367204,360.302936,2,5120,900,6144,3
2164210,1011367204,360.302936,4,5120,900,6144,3
2164210,1011367204,360.302936,8,5120,900,6144,1
2164210,1011367204,360.302936,16,5120,900,6144,2
2164210,1011367204,360.302936,32,5120,900,6144,2
2164210,1011367204,360.302936,64,5120,900,6144,2
2164210,1011367204,360.302936,128,5120,900,6144,2
4248286,3851940096,356.023376,1,5120,900,6144,7
4248286,3851940096,356.023376,2,5120,900,6144,1
4248286,3851940096,356.023376,4,5120,900,6144,1
4248286,3851940096,356.023376,8,5120,900,6144,1
4248286,3851940096,356.023376,16,5120,900,6144,1
4248286,3851940096,356.023376,32,5120,900,6144,2
4248286,3851940096,356.023376,64,5120,900,6144,2
4248286,3851940096,356.023376,128,5120,900,6144,2
9323427,281669089,1233.52026,1,5120,900,6144,7
9323427,281669089,1233.52026,2,5120,900,6144,3
9323427,281669089,1233.52026,4,5120,900,6144,3
9323427,281669089,1233.52026,8,5120,900,6144,1
9323427,281669089,1233.52026,16,5120,900,6144,1
9323427,281669089,1233.52026,32,5120,900,6144,1
9323427,281669089,1233.52026,64,5120,900,6144,2
9323427,281669089,1233.52026,128,5120,900,6144,2
519260,301404321,37.018547,1,5120,900,6144,1
519260,301404321,37.018547,2,5120,900,6144,1
519260,301404321,37.018547,4,5120,900,6144,1
519260,301404321,37.018547,8,5120,900,6144,1
519260,301404321,37.018547,16,5120,900,6144,0
519260,301404321,37.018547,32,5120,900,6144,0
519260,301404321,37.018547,64,5120,900,6144,2
519260,301404321,37.018547,128,5120,900,6144,2
